DATAFLOW,MEASURE,VALUE,SECTOR,WORK_TYPE,BUILDING_TYPE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2001-05,3658,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2001-06,3226,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-07,2663,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-08,2510,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-09,2798,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-10,2645,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-11,2747,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-12,2437,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-01,2185,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-02,2719,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-03,2907,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-04,2427,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-05,3032,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-06,2712,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-07,2736,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-08,3042,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-09,2723,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-10,2782,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-11,3034,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1994-12,2515,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-01,1786,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-02,2262,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-03,2232,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-04,1877,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-05,2671,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-06,2295,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-07,2043,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-08,2103,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-09,2139,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-10,2002,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-11,2085,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1995-12,1757,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-01,1496,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-02,1841,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-03,1781,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-04,1794,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-05,2090,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-06,1959,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-02,2018,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-03,2405,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-04,2346,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-05,2291,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-06,2365,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-07,2638,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-08,2359,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-09,2480,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-10,2585,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-11,2589,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-12,2488,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-01,2090,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-02,2336,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-03,2763,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-04,2303,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-05,2481,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1993-06,2467,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1991-07,2318,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1991-08,2011,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1991-09,2082,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1991-10,2583,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1991-11,2049,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1991-12,1834,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1992-01,1735,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-07,528,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-08,543,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-09,514,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-10,562,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-11,487,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-12,410,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-01,350,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-02,469,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-03,542,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-04,625,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-05,614,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-06,591,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-07,630,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-08,567,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-09,598,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-10,599,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-11,550,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1997-12,512,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-01,430,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-02,598,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-03,735,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-04,499,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-05,601,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-06,806,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-07,899,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-08,632,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-09,742,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-10,585,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-11,602,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1998-12,556,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-01,444,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-02,604,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-03,748,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-04,568,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-05,681,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-06,735,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-07,842,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-08,782,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-09,916,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-10,794,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-11,999,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1999-12,843,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-01,714,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-02,1088,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-03,983,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-04,646,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-05,760,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-06,597,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-07,709,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-08,519,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-09,410,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-10,513,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-11,643,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2000-12,458,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2001-01,432,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2001-02,469,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2001-03,637,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2001-04,513,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2001-05,708,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,2001-06,735,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-07,1138,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-08,1188,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-09,894,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-10,858,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-11,1014,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-12,925,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-01,732,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-02,851,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-03,1031,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-04,846,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-05,1103,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-06,1179,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-07,955,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-08,1078,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-09,1052,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-10,800,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-11,1047,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1994-12,697,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-01,773,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-02,678,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-03,911,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-04,476,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-05,585,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-06,639,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-07,573,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-08,666,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-09,567,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-10,518,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-11,523,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1995-12,428,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-01,353,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-02,484,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-03,434,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-04,430,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-05,505,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1996-06,431,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-02,712,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-03,1004,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-04,957,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-05,889,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-06,1175,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-07,1017,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-08,1000,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-09,993,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-10,982,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-11,982,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-12,1146,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-01,811,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-02,1081,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-03,1136,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-04,1000,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-05,1059,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1993-06,1109,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1991-07,1054,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1991-08,984,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1991-09,918,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1991-10,934,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1991-11,862,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1991-12,813,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,4,M,1992-01,956,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-08,345,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-09,126,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-10,119,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-11,217,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1996-12,80,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-01,135,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-02,267,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-03,122,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-04,138,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-05,215,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-06,54,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-07,107,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-08,153,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-09,83,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-10,141,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-11,117,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1997-12,94,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-01,88,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-02,95,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-03,104,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-04,93,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-05,105,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-06,215,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-07,244,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-08,190,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-09,101,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-10,88,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-11,130,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1998-12,156,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-01,132,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-02,216,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-03,178,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-04,147,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-05,183,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-06,176,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-07,139,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-08,116,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-09,359,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-10,127,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-11,205,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1999-12,136,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-01,248,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-02,266,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-03,171,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-04,130,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-05,203,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-06,204,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-07,76,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-08,170,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-09,131,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-10,185,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-11,125,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2000-12,97,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2001-01,184,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2001-02,123,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2001-03,66,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2001-04,119,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2001-05,186,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,2001-06,285,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-07,394,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-08,484,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-09,263,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-10,233,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-11,235,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1993-12,265,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-01,685,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-02,241,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-03,358,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-04,244,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-05,359,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-06,299,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-07,297,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-08,297,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-09,264,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-10,394,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-11,178,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1994-12,113,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-01,240,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-02,246,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-03,146,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-04,161,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-05,228,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,8,M,1995-06,153,NUM,0,,
